category,title_categories,summarize_categories,title,author,fascicle,year,start_page,end_page,pdf_link,id
"['Intervenciones Académicas', 'Ciencias Sociales']","['Principales Amenazas', 'Democracia']","['Democracia', 'Política', 'Representación', 'Político', 'Crisis']",Las principales amenazas a la democracia liberal,Fernando Vallespín Oña,1,2019,00327,00344,abrir_pdf.php?id=ANU-M-2019-10032700344,ANU-M-2019-10032700344
"['Intervenciones Académicas', 'Ciencias Económicas']","['Papel Escuelas', 'Ingenieros', 'Economía']","['Ingenieros', 'Economía', 'Rodríguez', 'Gabriel']",Papel de las Escuelas de Ingenieros en la economía española,Juan Velarde Fuertes,1,2019,00345,00366,abrir_pdf.php?id=ANU-M-2019-10034500366,ANU-M-2019-10034500366
"['Intervenciones Académicas', 'Ciencias Económicas']","['Pandemia', 'Reflexiones', 'Propuestas']","['Millones', 'Euros', 'España', 'Empresas', 'Comisión']",Cómo superar la pandemia. Algunas reflexiones y propuestas,Ramón Tamames Gómez,1,2019,00367,00394,abrir_pdf.php?id=ANU-M-2019-10036700394,ANU-M-2019-10036700394
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Libertad', 'Grados']","['Libertad', 'Vida', 'Ideal', 'Nivel', 'Forma']",La libertad creativa y sus cuatro grados,Alfonso López Quintás,1,2019,00395,00412,abrir_pdf.php?id=ANU-M-2019-10039500412,ANU-M-2019-10039500412
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Notas', 'Confinamiento']","['Política', 'Libertad', 'Político', 'Decía']",Notas del confinamiento,Dalmacio Negro Pavón,1,2019,00413,00458,abrir_pdf.php?id=ANU-M-2019-10041300458,ANU-M-2019-10041300458
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Retorno', 'Retórica']","['Retórica', 'Discurso', 'Lenguaje', 'Aspectos', 'Auditorio']",El retorno de la retórica,Gregorio Robles Morchón,1,2019,00459,00478,abrir_pdf.php?id=ANU-M-2019-10045900478,ANU-M-2019-10045900478
"['Otras Actividades Académicas', 'Nuevos ingresos']","['Extracto Discurso Ingreso', 'Miguel García-Baró López', 'Metafísica', 'Prudencia']","['Vida', 'Acción', 'Misterios', 'Siglo', 'Sentido']",Extracto del Discurso de Ingreso: Miguel García-Baró López: La metafísica y la prudencia,Miguel García-Baró López,1,2019,00479,00486,abrir_pdf.php?id=ANU-M-2019-10047900486,ANU-M-2019-10047900486
"['Otras Actividades Académicas', 'Actos públicos']","['Ciclo', 'Conferencias']","['Consejo', 'Territorio', 'Doña', 'Nacional']",Ciclo de conferencias,RACMYP,1,2019,00487,00489,abrir_pdf.php?id=ANU-M-2019-10048700489,ANU-M-2019-10048700489
"['Otras Actividades Académicas', 'Actos públicos']","['Presentación', 'Libros']","['Consejo', 'Territorio', 'Miguel', 'Nacional']",Presentación de libros,RACMYP,1,2019,00489,00490,abrir_pdf.php?id=ANU-M-2019-10048900490,ANU-M-2019-10048900490
"['Otras Actividades Académicas', 'Actos públicos']",['Seminarios'],"['Seminario', 'Iniciado', 'Cursos', 'Anteriores', 'Dirige']",Seminarios,RACMYP,1,2019,00491,00492,abrir_pdf.php?id=ANU-M-2019-10049100492,ANU-M-2019-10049100492
"['Otras Actividades Académicas', 'Crónica Académica']",['Crónica Académica'],"['Sesiones', 'Informado', 'Pleno', 'Académicos', 'Real']",Crónica Académica,RACMYP,1,2019,00493,00496,abrir_pdf.php?id=ANU-M-2019-10049300496,ANU-M-2019-10049300496
"['Otras Actividades Académicas', 'Crónica Académica']","['Académicos', 'Representación']","['Premio', 'Juan', 'Académicos', 'Doña', 'Real']",Académicos y Representación académica,RACMYP,1,2019,00496,00496,abrir_pdf.php?id=ANU-M-2019-10049600496,ANU-M-2019-10049600496
"['Otras Actividades Académicas', 'Crónica Académica']","['Honores', 'Reconocimientos']","['Academia', 'Grupos', 'Madrid', 'Fundación', 'Premio']",Honores y reconocimientos,RACMYP,1,2019,00496,00497,abrir_pdf.php?id=ANU-M-2019-10049600497,ANU-M-2019-10049600497
"['Otras Actividades Académicas', 'Crónica Académica']",['Asuntos'],"['Presidente', 'Academia', 'Vicepresidente', 'Madrid', 'España']",Asuntos especiales,RACMYP,1,2019,00497,00498,abrir_pdf.php?id=ANU-M-2019-10049700498,ANU-M-2019-10049700498
"['Otras Actividades Académicas', 'Crónica Académica']",['Biblioteca'],"['Academia', 'Presidente', 'España', 'Vicepresidente', 'Racmyp']",Biblioteca,RACMYP,1,2019,00498,00499,abrir_pdf.php?id=ANU-M-2019-10049800499,ANU-M-2019-10049800499
"['Otras Actividades Académicas', 'Crónica Académica']","['Disertaciones', 'Participación', 'Coloquios']","['Lamo', 'Espinosa', 'Academia', 'Martín', 'Pavón']",Disertaciones y participación en los coloquios,RACMYP,1,2019,00499,00502,abrir_pdf.php?id=ANU-M-2019-10049900502,ANU-M-2019-10049900502
"['Intervenciones Académicas', 'Ciencias Económicas']","['Desigualdad', 'Piketty', 'Años']","['Desigualdad', 'Piketty', 'Riqueza', 'Forma', 'Capital']",Desigualdad: Piketty siete años después,Julio Segura Sánchez,1,2020,00005,00022,abrir_pdf.php?id=ANU-M-2020-10000500022,ANU-M-2020-10000500022
"['Intervenciones Académicas', 'Ciencias Económicas']","['Desigualdad', 'Brecha', 'Género', 'Cuotas']","['Mujeres', 'Países', 'Igualdad', 'Desigualdad', 'Oportunidades']","Desigualdad, brecha de género y cuotas",Jaime Terceiro Lomba,1,2020,00023,00060,abrir_pdf.php?id=ANU-M-2020-10002300060,ANU-M-2020-10002300060
"['Intervenciones Académicas', 'Ciencias Económicas']",['Valentín Andrés Álvarez'],"['Valentín', 'Andrés', 'Años', 'Álvarez', 'Obra']",Uno de los nuestros: Valentín Andrés Álvarez,José Luis García Delgado,1,2020,00061,00070,abrir_pdf.php?id=ANU-M-2020-10006100070,ANU-M-2020-10006100070
"['Intervenciones Académicas', 'Ciencias Económicas']","['Laureano Figuerola', 'Restauración']","['Figuerola', 'Política', 'Presidente', 'Partido', 'Vida']",Laureano Figuerola en la Restauración,José María Serrano Sanz,1,2020,00071,00082,abrir_pdf.php?id=ANU-M-2020-10007100082,ANU-M-2020-10007100082
"['Intervenciones Académicas', 'Ciencias Económicas']",['Justicia'],"['Sociedad', 'Igualdad', 'Oportunidades', 'Pública', 'Envidia']",¿Es justa la justicia social?,Pedro Schwartz Girón,1,2020,00083,00094,abrir_pdf.php?id=ANU-M-2020-10008300094,ANU-M-2020-10008300094
"['Intervenciones Académicas', 'Ciencias Económicas']","['Sector', 'Pandemia']","['Ciudadanos', 'Público', 'Sector', 'Políticos', 'Empresas']",El sector público que necesitamos tras la pandemia,Alfonso Novales Cinca,1,2020,00095,00116,abrir_pdf.php?id=ANU-M-2020-10009500116,ANU-M-2020-10009500116
"['Intervenciones Académicas', 'Ciencias Económicas']","['Medidas', 'Instrumentos']","['Millones', 'Euros', 'Pandemia', 'España', 'Gobierno']",Medidas e instrumentos económicos,Ramón Tamames Gómez,1,2020,00117,00160,abrir_pdf.php?id=ANU-M-2020-10011700160,ANU-M-2020-10011700160
"['Intervenciones Académicas', 'Ciencias Económicas']","['Impacto', 'Sociedad']","['Inteligencia', 'Artificial', 'Mundo', 'Datos', 'Desarrollo']",El impacto en la sociedad de la era digital,Juan Miguel Villar Mir,1,2020,00161,00178,abrir_pdf.php?id=ANU-M-2020-10016100178,ANU-M-2020-10016100178
"['Intervenciones Académicas', 'Ciencias Económicas']","['Clima', 'Pandemia', 'Finanzas', 'Emergencias']","['2020', 'Cambio', 'Climático', 'Emisiones', 'Global']","Clima y pandemia: las finanzas, entre dos emergencias",José Manuel González-Páramo,1,2020,00179,00212,abrir_pdf.php?id=ANU-M-2020-10017900212,ANU-M-2020-10017900212
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Flauta', 'Mozart', 'Transfiguradora']","['Amor', 'Tamino', 'Nivel', 'Pamina', 'Música']","La flauta mágica, de Mozart, no es mágica sino transfiguradora",Alfonso López Quintás,1,2020,00215,00226,abrir_pdf.php?id=ANU-M-2020-10021500226,ANU-M-2020-10021500226
"['Intervenciones Académicas', 'Ciencias Filosóficas']",['Meditación Confinado'],"['Social', 'Moral', 'Sociales', 'Hombre', 'Mundo']",Meditación del confinado,Pedro Cerezo Galán,1,2020,00227,00242,abrir_pdf.php?id=ANU-M-2020-10022700242,ANU-M-2020-10022700242
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Psicología', 'Pandemia', 'Caso', 'España']","['2020', 'Psicólogos', 'Psicología', 'Problemas', 'Aspectos']",La psicología ante la pandemia. El caso de España,Heliodoro Carpintero Capell,1,2020,00243,00262,abrir_pdf.php?id=ANU-M-2020-10024300262,ANU-M-2020-10024300262
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Genética', 'Familia', 'Jurisprudencia', 'Tribunal Constitucional']","['Derechos', 'Derecho', 'Tribunal', 'Vida', 'Constitucional']","Genética, individuo y familia en la jurisprudencia del Tribunal Constitucional español",Andrés Ollero Tassara,1,2020,00263,00274,abrir_pdf.php?id=ANU-M-2020-10026300274,ANU-M-2020-10026300274
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Tiempos', 'Cosmopolitismo']","['Cosmopolita', 'Países', 'Cosmopolitismo', 'Derecho', 'Justicia']",¿Son tiempos para hablar de cosmopolitismo?,Adela Cortina Orts,1,2020,00275,00290,abrir_pdf.php?id=ANU-M-2020-10027500290,ANU-M-2020-10027500290
"['Intervenciones Académicas', 'Ciencias Filosóficas']",[],"['Economía', 'Valores', 'Mercado', 'Bienes', 'Belleza']",El valor de lo inapreciable,Diego Gracia Guillén,1,2020,00291,00302,abrir_pdf.php?id=ANU-M-2020-10029100302,ANU-M-2020-10029100302
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Repercusiones', 'Avances', 'Edición']","['Genética', 'Edición', 'Técnica', 'Humanos', 'Investigación']",Repercusiones éticas y sociales de los últimos avances en edición genética,Juan Arana Cañedo-Argüelles,1,2020,00303,00318,abrir_pdf.php?id=ANU-M-2020-10030300318,ANU-M-2020-10030300318
"['Intervenciones Académicas', 'Ciencias Filosóficas']","['Ensayo', 'Fuentes', 'Filosofía']","['Vida', 'Muerte', 'Filosofía', 'Sentido', 'Amor']",Ensayo sobre las fuentes cotidianas de la filosofía,Miguel García-Baró López,1,2020,00319,00338,abrir_pdf.php?id=ANU-M-2020-10031900338,ANU-M-2020-10031900338
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['Estirpes', 'Generaciones', 'Constitucionalismo']","['Constitución', 'Derechos', 'Constituciones', 'Constitucionalismo', 'Textos']",Estirpes y generaciones en el constitucionalismo iberoamericano,Miguel Herrero y Rodríguez de Miñón,1,2020,00341,00352,abrir_pdf.php?id=ANU-M-2020-10034100352,ANU-M-2020-10034100352
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['Joseph Ratzinger', 'Benedicto Xvi', 'Diagnóstico', 'Aproximación']","['Crisis', 'Hombre', 'Ratzinger', 'Iglesia', 'Vida']",Joseph Ratzinger/Benedicto XVI y el diagnóstico de nuestro tiempo. Una aproximación teológica-jurídica,Antonio María Rouco Varela,1,2020,00353,00376,abrir_pdf.php?id=ANU-M-2020-10035300376,ANU-M-2020-10035300376
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['1956-1957', 'Arquitectura', 'Ingenierías', 'Universidad']","['Universidad', 'Escuelas', 'Escuela', 'Caminos', 'Años']",1956-1957: la Arquitectura y las Ingenierías en la Universidad española,Rodolfo Martín Villa,1,2020,00377,00388,abrir_pdf.php?id=ANU-M-2020-10037700388,ANU-M-2020-10037700388
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['Conferencia', 'Futuro', 'Europa', 'Razones', 'Espacio', 'Diálogo']","['Unión', 'Reformas', 'Sociedad', 'Instituciones']",La conferencia sobre el futuro de Europa: razones para un espacio de diálogo ciudadano,Araceli Mangas Martín,1,2020,00389,00402,abrir_pdf.php?id=ANU-M-2020-10038900402,ANU-M-2020-10038900402
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['Modelo', 'Universidad', 'Crítica']","['Universidad', 'Universidades', 'Modelo', 'Públicas', 'Enseñanza']",El modelo de Universidad española: una crítica,Francesc de Carreras Serra,1,2020,00403,00422,abrir_pdf.php?id=ANU-M-2020-10040300422,ANU-M-2020-10040300422
"['Intervenciones Académicas', 'Ciencias Políticas y Jurídicas']","['Pandemia', 'Alarma', 'Jueces']","['Medidas', 'Artículo', 'Alarma', 'Sala', 'Tribunal']","La pandemia, el estado de alarma y los jueces",Pablo Lucas Murillo de la Cueva,1,2020,00423,00490,abrir_pdf.php?id=ANU-M-2020-10042300490,ANU-M-2020-10042300490
"['Intervenciones Académicas', 'Ciencias Sociales']","['Memorias', 'Peregrino', 'Camino Santiago', 'Año Santo', '2021']","['Camino', 'Santiago', 'Europa', 'Peregrinos', 'Peregrino']",Memorias de un peregrino del Camino de Santiago en el Año Santo de 2021,Marcelino Oreja Aguirre,1,2020,00493,00508,abrir_pdf.php?id=ANU-M-2020-10049300508,ANU-M-2020-10049300508
"['Intervenciones Académicas', 'Ciencias Sociales']","['Pandemia', 'Circunstancias', 'España']","['Pandemia', 'Población', 'Personas', 'Virus', 'España']",La pandemia en sus circunstancias en España,Julio Iglesias de Ussel,1,2020,00509,00526,abrir_pdf.php?id=ANU-M-2020-10050900526,ANU-M-2020-10050900526
"['Intervenciones Académicas', 'Ciencias Sociales']",['República'],"['República', 'Masas', 'Régimen', 'España', 'Monarquía']",Entre la Segunda y la Tercera República,Alejandro Nieto García,1,2020,00527,00538,abrir_pdf.php?id=ANU-M-2020-10052700538,ANU-M-2020-10052700538
"['Intervenciones Académicas', 'Ciencias Sociales']","['Reflexiones', 'Concordia']","['España', 'Guerra', 'Españoles', 'Gobierno']",Reflexiones sobre la concordia,Fernando Suárez González,1,2020,00539,00566,abrir_pdf.php?id=ANU-M-2020-10053900566,ANU-M-2020-10053900566
"['Intervenciones Académicas', 'Ciencias Sociales']","['Puebla', 'Belmonte', 'Historia', 'Campo']","['Historia', 'Lisón', 'Comunidad', 'Vida', 'Antropología']",De la Puebla a Belmonte. Historia y trabajo de campo,Ricardo Sanmartín Arce,1,2020,00567,00578,abrir_pdf.php?id=ANU-M-2020-10056700578,ANU-M-2020-10056700578
"['Intervenciones Académicas', 'Ciencias Sociales']","['Fecho Imperio', 'Reflexiones', 'Centenario', 'Alfonso Sabio']","['Imperio', 'Alfonso', 'Derecho', 'Sabio', 'Emperador']",El «Fecho del Imperio» (Reflexiones sobre el centenario de Alfonso el Sabio),Benigno Pendás García,1,2020,00579,00594,abrir_pdf.php?id=ANU-M-2020-10057900594,ANU-M-2020-10057900594
"['Otras Actividades Académicas', 'Actos públicos']","['Seminarios', 'Mesas', '1.2 Publicaciones']","['Academia', 'Doña', 'Colaboración', 'Ciencias', 'Morales']",1.1 Seminarios y mesas redondas. 1.2 Publicaciones,RACMYP,1,2020,00595,00598,abrir_pdf.php?id=ANU-M-2020-10059500598,ANU-M-2020-10059500598
"['Otras Actividades Académicas', 'Crónica Académica']","['2.1 Académicos', 'Representación', 'Honores', 'Reconocimientos', 'Asuntos', 'Biblioteca', 'Disertaciones', 'Participación', 'Coloquios']","['Academia', 'Martín', 'Tamames', 'Gómez', 'Ussel']",2.1 Académicos. 2.2 Representación académica. 2.3 Honores y reconocimientos. 2.4 Asuntos especiales. 2.5 Biblioteca. 2.6 Disertaciones y participación en los coloquios,RACMYP,1,2020,00599,00608,abrir_pdf.php?id=ANU-M-2020-10059900608,ANU-M-2020-10059900608
['Vida Académica'],"['Crónica Curso', '1983-1984']",[],Crónica del Curso 1983-1984,RACMYP,1,1984,00289,00289,abrir_pdf.php?id=ANU-M-1984-10028900289,ANU-M-1984-10028900289
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Constitución España', 'Años']",[],La Constitución de España en sus primeros 30 años,Manuel Fraga Iribarne,1,2009,00007,00012,abrir_pdf.php?id=ANU-M-2009-10000700012,ANU-M-2009-10000700012
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Derecho', 'Vivienda', 'Ley', 'Suelo', '2008']",[],El derecho a una vivienda digna en la Ley de suelo de 2008,Jesús González Pérez,1,2009,00013,00040,abrir_pdf.php?id=ANU-M-2009-10001300040,ANU-M-2009-10001300040
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Orígenes', 'Escuela Derecho', 'Avatares']",[],Los orígenes históricos de la Escuela del Derecho alemana y sus avatares,Juan Vallet de Goytisolo,1,2009,00041,00056,abrir_pdf.php?id=ANU-M-2009-10004100056,ANU-M-2009-10004100056
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']",['Ciudad'],[],La ciudad sin horas,Miguel Herrero y Rodríguez de Miñón,1,2009,00057,00074,abrir_pdf.php?id=ANU-M-2009-10005700074,ANU-M-2009-10005700074
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Valores', 'Ordenamiento']",[],Estudio sobre los valores superiores del ordenamiento consitucional español,Pablo Lucas Verdú,1,2009,00075,00122,abrir_pdf.php?id=ANU-M-2009-10007500122,ANU-M-2009-10007500122
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Consideraciones', 'Fuerzas Armadas']",[],Consideraciones sobre las Fuerzas Armadas españolas,Sabino Fernández Campo,1,2009,00123,00136,abrir_pdf.php?id=ANU-M-2009-10012300136,ANU-M-2009-10012300136
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Propósito', 'Relaciones', 'Iglesia', 'Europa']",[],Lo que une y lo que separa. A propósito de las relaciones de la Iglesia y el Estado en Europa,Antonio María Rouco Varela,1,2009,00137,00154,abrir_pdf.php?id=ANU-M-2009-10013700154,ANU-M-2009-10013700154
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Nación', 'Constitución', '1978']",[],La Nación y el Estado en la Constitución española de 1978,Manuel Jiménez de Parga y Cabrera,1,2009,00155,00164,abrir_pdf.php?id=ANU-M-2009-10015500164,ANU-M-2009-10015500164
"['Intervenciones Académicas', 'Secciones', 'Ciencias Políticas y Jurídicas']","['Acuerdos', 'España', 'Santa Sede']",[],Estado aconfesional. Estado laico. Los acuerdos vigentes entre España y la Santa Sede,Landelino Lavilla Alsina,1,2009,00165,00186,abrir_pdf.php?id=ANU-M-2009-10016500186,ANU-M-2009-10016500186
"['Intervenciones Académicas', 'Secciones', 'Ciencias Sociales']","['Oro', '1936', 'Preludio', 'Desaparición', 'Examen', 'Semestre']",[],El oro español en 1936: el preludio de su desaparición. Su examen en el primer semestre de 1936,Juan Velarde Fuertes,1,2009,00189,00212,abrir_pdf.php?id=ANU-M-2009-10018900212,ANU-M-2009-10018900212
"['Intervenciones Académicas', 'Secciones', 'Ciencias Sociales']","['Ejército', 'Sociedad']",[],El ejército en la sociedad industrial posmoderna,Salustiano del Campo Urbano,1,2009,00213,00228,abrir_pdf.php?id=ANU-M-2009-10021300228,ANU-M-2009-10021300228
"['Intervenciones Académicas', 'Secciones', 'Ciencias Sociales']","['Emergencia', 'Mirar', 'Siglos', 'Xvi']",[],La emergencia de un nuevo mirar hispano (siglos XV y XVI),Carmelo Lisón Tolosana,1,2009,00229,00236,abrir_pdf.php?id=ANU-M-2009-10022900236,ANU-M-2009-10022900236
