id,category,title,author,facicle,year,start_page,end_page,pdf_link
ANU-M-2014-10066500668,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso de Ingreso del Excmo. Sr. D. Juan-Miguel Villar Mir: Del proteccionismo a la globalización. La economía y la empresa española en los últimos veinticinco años,Juan Miguel Villar Mir,1,2014,00665,00668,abrir_pdf.php?id=ANU-M-2014-10066500668
ANU-M-2014-10066900672,Otras Actividades Académicas. Nuevos ingresos,"Extracto del Discurso de Ingreso del Excmo. Sr. D. Rodolfo Martín Villa: Claves de la Transición. El camibo de sociedad, la reforma en la politica y la reconciliación entre los españoles",Rodolfo Martín Villa,1,2014,00669,00672,abrir_pdf.php?id=ANU-M-2014-10066900672
ANU-M-2014-10067300675,Otras Actividades Académicas. Nuevos ingresos,"Extracto del Discurso de Ingreso de la Excma. Sra. Dª. Araceli Mangas Martín: Humanización, democracia y Estado de Derecho en el ordenamiento internacional",Araceli Mangas Martín,1,2014,00673,00675,abrir_pdf.php?id=ANU-M-2014-10067300675
ANU-M-2014-10067900680,Intervenciones Académicas. Académicos correspondientes,Extracto de los textos de Presentación: José Antonio González Alcantud: Poder y ritual en la monarquía altauita de Marruecos,José Antonio González Alcantud,1,2014,00679,00680,abrir_pdf.php?id=ANU-M-2014-10067900680
ANU-M-2014-10068100682,Intervenciones Académicas. Académicos correspondientes,Extracto de los textos de Presentación:Francisco Javier Carrillo Montesinos: El fin de una era,Francisco Javier Carrillo Montesinos,1,2014,00681,00682,abrir_pdf.php?id=ANU-M-2014-10068100682
ANU-M-2014-10068300684,Intervenciones Académicas. Académicos correspondientes,Extracto de los textos de Presentación: Ignacio Sotelo Martínez: Pensar la política y hacer política. La política como tema de reflexión y como actividad,Ignacio Sotelo Martínez,1,2014,00683,00684,abrir_pdf.php?id=ANU-M-2014-10068300684
ANU-M-2014-10068500686,Intervenciones Académicas. Académicos correspondientes,Extracto de los textos de Presentación: Juan Ramón Cuadrado Roura: Terciarización y evolución de la productividad en las regiones europeas. El papel del cambio estructural y de otros factores explicativos,Juan Ramón Cuadrado Roura,1,2014,00685,00686,abrir_pdf.php?id=ANU-M-2014-10068500686
ANU-M-2014-10068900689,Otras Actividades Académicas. Actos públicos,Homenajes. Presentaciones de libros,RACMYP,1,2014,00689,00689,abrir_pdf.php?id=ANU-M-2014-10068900689
ANU-M-2014-10069000693,Otras Actividades Académicas. Actos públicos,"Mesa Redonda sobre ""El Príncipe de Maquiavelo"". Seminario sobre Metodología y Antropología dialógica ambital",RACMYP,1,2014,00690,00693,abrir_pdf.php?id=ANU-M-2014-10069000693
ANU-M-2014-10069400694,Otras Actividades Académicas. Crónica Académica,Académicos. Representación académica,RACMYP,1,2014,00694,00694,abrir_pdf.php?id=ANU-M-2014-10069400694
ANU-M-2014-10069500695,Otras Actividades Académicas. Crónica Académica,Honores y reconocimientos. Asuntos especiales,RACMYP,1,2014,00695,00695,abrir_pdf.php?id=ANU-M-2014-10069500695
ANU-M-2014-10069600696,Otras Actividades Académicas. Crónica Académica,Biblioteca,RACMYP,1,2014,00696,00696,abrir_pdf.php?id=ANU-M-2014-10069600696
ANU-M-2014-10069700697,Otras Actividades Académicas. Crónica Académica,Disertaciones y participación en los coloquios,RACMYP,1,2014,00697,00697,abrir_pdf.php?id=ANU-M-2014-10069700697
ANU-M-2015-10000500024,Intervenciones Académicas. Secciones. Ciencias Sociales,La inmigración en la actual demografía española,Salustiano del Campo Urbano,1,2015,00005,00024,abrir_pdf.php?id=ANU-M-2015-10000500024
ANU-M-2015-10002500032,Intervenciones Académicas. Secciones. Ciencias Sociales,Humanismo cultural,Carmelo Lisón Tolosana,1,2015,00025,00032,abrir_pdf.php?id=ANU-M-2015-10002500032
ANU-M-2015-10003300050,Intervenciones Académicas. Secciones. Ciencias Sociales,Octubre 1934. Reflexiones a los ochenta años,Marcelino Oreja Aguirre,1,2015,00033,00050,abrir_pdf.php?id=ANU-M-2015-10003300050
ANU-M-2015-10005100074,Intervenciones Académicas. Secciones. Ciencias Sociales,El envejecimiento en España: Situación actual y tendencias,Julio Iglesias de Ussel,1,2015,00051,00074,abrir_pdf.php?id=ANU-M-2015-10005100074
ANU-M-2015-10007500086,Intervenciones Académicas. Secciones. Ciencias Sociales,Interdependencia de las crisis económicas y políticas,Alejandro Nieto García,1,2015,00075,00086,abrir_pdf.php?id=ANU-M-2015-10007500086
ANU-M-2015-10008700116,Intervenciones Académicas. Secciones. Ciencias Sociales,Ideas políticas de Fernández Miranda,Fernando Suárez González,1,2015,00087,00116,abrir_pdf.php?id=ANU-M-2015-10008700116
ANU-M-2015-10011700130,Intervenciones Académicas. Secciones. Ciencias Sociales,Cien años de olvido. Fundamentos para una atropología del arte,Ricardo SanMartín Arce,1,2015,00117,00130,abrir_pdf.php?id=ANU-M-2015-10011700130
ANU-M-2015-10013100155,Intervenciones Académicas. Secciones. Ciencias Sociales,"La globalización cultural: Crisoles, ensaladas, gazpachos",Emilio Lamo de Espinosa,1,2015,00131,00155,abrir_pdf.php?id=ANU-M-2015-10013100155
ANU-M-2015-10015900172,Intervenciones Académicas. Secciones. Ciencias Económicas,Problemas básicos del futuro de la economía española,Juan Velarde Fuertes,1,2015,00159,00172,abrir_pdf.php?id=ANU-M-2015-10015900172
ANU-M-2015-10017300186,Intervenciones Académicas. Secciones. Ciencias Económicas,La unión bancaria europea,Julio Segura Sánchez,1,2015,00173,00186,abrir_pdf.php?id=ANU-M-2015-10017300186
ANU-M-2015-10018700206,Intervenciones Académicas. Secciones. Ciencias Económicas,Causalidad en Ciencias Sociales,Jaime Terceiro Lomba,1,2015,00187,00206,abrir_pdf.php?id=ANU-M-2015-10018700206
ANU-M-2015-10020700216,Intervenciones Académicas. Secciones. Ciencias Económicas,"España, 2015: El año de los tres test",José Luis García Delgado,1,2015,00207,00216,abrir_pdf.php?id=ANU-M-2015-10020700216
ANU-M-2015-10021700230,Intervenciones Académicas. Secciones. Ciencias Económicas,Los librecambistas españoles en el siglo XIX: La asociación para la reforma de los aranceles de aduanas,José María Serrano Sanz,1,2015,00217,00230,abrir_pdf.php?id=ANU-M-2015-10021700230
ANU-M-2015-10023100240,Intervenciones Académicas. Secciones. Ciencias Económicas,"Jeremy Bentham y el mundo ibérico: La correspondencia con los españoles, portugueses y americanos",Pedro Schwartz Girón,1,2015,00231,00240,abrir_pdf.php?id=ANU-M-2015-10023100240
ANU-M-2015-10024100260,Intervenciones Académicas. Secciones. Ciencias Económicas,Austeridad y desigualdad,Alfonso Novales Cinca,1,2015,00241,00260,abrir_pdf.php?id=ANU-M-2015-10024100260
ANU-M-2015-10026100290,Intervenciones Académicas. Secciones. Ciencias Económicas,Planeta azul amenazado por el cambio climático,Ramón Tamames Gómez,1,2015,00261,00290,abrir_pdf.php?id=ANU-M-2015-10026100290
ANU-M-2015-10029100311,Intervenciones Académicas. Secciones. Ciencias Económicas,Innovar para internacionalizar e industrializar,Juan Miguel Villar Mir,1,2015,00291,00311,abrir_pdf.php?id=ANU-M-2015-10029100311
ANU-M-2015-10031500336,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Poder formativo de la literatura de calidad,Alfonso López Quintás,1,2015,00315,00336,abrir_pdf.php?id=ANU-M-2015-10031500336
ANU-M-2015-10033700362,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Sobre el modo histórico de pensar,Dalmacio Negro Pavón,1,2015,00337,00362,abrir_pdf.php?id=ANU-M-2015-10033700362
ANU-M-2015-10036300388,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Don Quijote dilatado (una estrategia salvadora),Pedro Cerezo Galán,1,2015,00363,00388,abrir_pdf.php?id=ANU-M-2015-10036300388
ANU-M-2015-10038900426,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Una nueva mirada a la psicopatología. El DSM-V y su significación histórica,Heliodoro Carpintero Capell,1,2015,00389,00426,abrir_pdf.php?id=ANU-M-2015-10038900426
ANU-M-2015-10042700454,Intervenciones Académicas. Secciones. Ciencias Filosóficas,El otro lado del derecho. En diálogo con Gustavo Zagrebelsky,Andrés Ollero Tassara,1,2015,00427,00454,abrir_pdf.php?id=ANU-M-2015-10042700454
ANU-M-2015-10045500466,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Conciencia moral y reputación. Una perspectiva neuroética,Adela Cortina Orts,1,2015,00455,00466,abrir_pdf.php?id=ANU-M-2015-10045500466
ANU-M-2015-10046700478,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La idea de justicia en los juegos,Gregorio Robles Morchón,1,2015,00467,00478,abrir_pdf.php?id=ANU-M-2015-10046700478
ANU-M-2015-10047900514,Intervenciones Académicas. Secciones. Ciencias Filosóficas,La generación de 1936,Diego Gracia Guillén,1,2015,00479,00514,abrir_pdf.php?id=ANU-M-2015-10047900514
ANU-M-2015-10051700536,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Tasas judiciales y asistencia jurídica gratuíta,Jesús González Pérez,1,2015,00517,00536,abrir_pdf.php?id=ANU-M-2015-10051700536
ANU-M-2015-10053700572,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El valor de los símbolos en las Fuerzas Armadas,Agustín Muñoz-Grandes Galilea,1,2015,00537,00572,abrir_pdf.php?id=ANU-M-2015-10053700572
ANU-M-2015-10057700578,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso de Ingreso del Excmo. Sr. D. Benigno Pendás García: La ciudad de las ideas. Grandeza y servidumbre de la moderación política,Benigno Pendás García,1,2015,00577,00578,abrir_pdf.php?id=ANU-M-2015-10057700578
ANU-M-2015-10057900579,Otras Actividades Académicas. Nuevos ingresos,Extracto del Discurso de Ingreso del Excmo. Sr. D. Juan Arana Cañedo-Argüelles. El proceso histórico de separación entre ciencia y fílosofía,Juan Arana Cañedo-Argüelles,1,2015,00579,00579,abrir_pdf.php?id=ANU-M-2015-10057900579
ANU-M-2015-10058300584,Intervenciones Académicas. Académicos correspondientes,Extractos de los Discursos de Ingreso: Rodolfo Luis Vigo: La racionalidad en el Derecho,Rodolfo Luis Vigo,1,2015,00583,00584,abrir_pdf.php?id=ANU-M-2015-10058300584
ANU-M-2015-10058500585,Intervenciones Académicas. Académicos correspondientes,"Extractos de los Discursos de Ingreso: Luis Álvarez Muñárriz: La naturaleza específica del ""Homo Sapiens""",Luis Álvarez Muñárriz,1,2015,00585,00585,abrir_pdf.php?id=ANU-M-2015-10058500585
ANU-M-2015-10058900590,Otras Actividades Académicas. Necrologías,"""In Memoriam: Excmo. Sr. D. José Barea Tejeiro"". Palabras de D. Marcelino Oreja Aguirre",Marcelino Oreja Aguirre,1,2015,00589,00590,abrir_pdf.php?id=ANU-M-2015-10058900590
ANU-M-2015-10059100596,Otras Actividades Académicas. Necrologías,"""In Memoriam: Excmo. Sr. D. José Barea Tejeiro"". Palabras de D. Juan-Miguel Villar Mir",Juan Miguel Villar Mir,1,2015,00591,00596,abrir_pdf.php?id=ANU-M-2015-10059100596
ANU-M-2015-10059700602,Otras Actividades Académicas. Necrologías,"""In Memoriam: Excmo. Sr. D. José Barea Tejeiro"". Palabras de D. Ramón Tamames Gómez",Ramón Tamames Gómez,1,2015,00597,00602,abrir_pdf.php?id=ANU-M-2015-10059700602
ANU-M-2015-10060300606,Otras Actividades Académicas. Necrologías,"""In Memoriam: Excmo. Sr. D. José Barea Tejeiro"". Palabras de D. José María Serrano Sanz",José María Serrano Sanz,1,2015,00603,00606,abrir_pdf.php?id=ANU-M-2015-10060300606
ANU-M-2015-10060700609,Otras Actividades Académicas. Necrologías,"""In Memoriam: Excmo. Sr. D. José Barea Tejeiro"". Palabras de D. Juan Velarde Fuertes",Juan Velarde Fuertes,1,2015,00607,00609,abrir_pdf.php?id=ANU-M-2015-10060700609
ANU-M-2015-10061300613,Otras Actividades Académicas. Actos públicos,"Homenajes. Ciclo ""La Cuestión Catalana"". Presentaciones de libros",RACMYP,1,2015,00613,00613,abrir_pdf.php?id=ANU-M-2015-10061300613
ANU-M-2015-10061400614,Otras Actividades Académicas. Actos públicos,Seminario sobre Metodología y Antropología dialógica ambital,RACMYP,1,2015,00614,00614,abrir_pdf.php?id=ANU-M-2015-10061400614
ANU-M-2015-10061700617,Otras Actividades Académicas. Crónica Académica,Académicos,RACMYP,1,2015,00617,00617,abrir_pdf.php?id=ANU-M-2015-10061700617
ANU-M-2015-10061800618,Otras Actividades Académicas. Crónica Académica,Representación académica. Honores y reconocimientos,RACMYP,1,2015,00618,00618,abrir_pdf.php?id=ANU-M-2015-10061800618
ANU-M-2015-10061900619,Otras Actividades Académicas. Crónica Académica,Asuntos especiales,RACMYP,1,2015,00619,00619,abrir_pdf.php?id=ANU-M-2015-10061900619
ANU-M-2015-10062000620,Otras Actividades Académicas. Crónica Académica,Biblioteca,RACMYP,1,2015,00620,00620,abrir_pdf.php?id=ANU-M-2015-10062000620
ANU-M-2015-10062100621,Otras Actividades Académicas. Crónica Académica,Disertaciones y participación en los coloquios,RACMYP,1,2015,00621,00621,abrir_pdf.php?id=ANU-M-2015-10062100621
ANU-M-2016-10000500014,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Ciudadanía e identidad,Miguel Herrero y Rodríguez de Miñón,1,2016,00005,00014,abrir_pdf.php?id=ANU-M-2016-10000500014
ANU-M-2016-10001500028,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"Matrimonio y familia en el Concilio Vaticano II actual, cincuenta años depués",Antonio María Rouco Varela,1,2016,00015,00028,abrir_pdf.php?id=ANU-M-2016-10001500028
ANU-M-2016-10002900040,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,Sobre las inmunidades de los Estados,Landelino Lavilla Alsina,1,2016,00029,00040,abrir_pdf.php?id=ANU-M-2016-10002900040
ANU-M-2016-10004100064,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"De las diferentes maneras de cambiar, reformar e incumplir la constitución en la historia de España",Santiago Muñoz Machado,1,2016,00041,00064,abrir_pdf.php?id=ANU-M-2016-10004100064
ANU-M-2016-10006500084,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,El laberinto utópico de Tomás Moro,Raúl Morodo Leoncio,1,2016,00065,00084,abrir_pdf.php?id=ANU-M-2016-10006500084
ANU-M-2016-10008500092,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,La política autonómica en la Transición,Rodolfo Martín Villa,1,2016,00085,00092,abrir_pdf.php?id=ANU-M-2016-10008500092
ANU-M-2016-10009300112,Intervenciones Académicas. Secciones. Ciencias Políticas y Jurídicas,"Territorio, integridad territorial y fronteras del Estado en la Unión Europea",Araceli Mangas Martín,1,2016,00093,00112,abrir_pdf.php?id=ANU-M-2016-10009300112
ANU-M-2016-10011600126,Intervenciones Académicas. Secciones. Ciencias Sociales,Franco en Gibraltar y sus consecuencias,Salustiano del Campo Urbano,1,2016,00116,00126,abrir_pdf.php?id=ANU-M-2016-10011600126
ANU-M-2016-10012700134,Intervenciones Académicas. Secciones. Ciencias Sociales,El relativismo en argumento cultural,Carmelo Lisón Tolosana,1,2016,00127,00134,abrir_pdf.php?id=ANU-M-2016-10012700134
ANU-M-2016-10013500172,Intervenciones Académicas. Secciones. Ciencias Sociales,1916: La primera oposición a cátedra de Sociología en la Universidad española,Julio Iglesias de Ussel,1,2016,00135,00172,abrir_pdf.php?id=ANU-M-2016-10013500172
ANU-M-2016-10017300190,Intervenciones Académicas. Secciones. Ciencias Sociales,La política como religión y la religión como política,Alejandro Nieto García,1,2016,00173,00190,abrir_pdf.php?id=ANU-M-2016-10017300190
ANU-M-2016-10019100222,Intervenciones Académicas. Secciones. Ciencias Sociales,Las elecciones de febrero de 1936 y el Frente Popular,Fernando Suárez González,1,2016,00191,00222,abrir_pdf.php?id=ANU-M-2016-10019100222
ANU-M-2016-10022300238,Intervenciones Académicas. Secciones. Ciencias Sociales,Pasajes y trópicos,Ricardo SanMartín Arce,1,2016,00223,00238,abrir_pdf.php?id=ANU-M-2016-10022300238
ANU-M-2016-10023900256,Intervenciones Académicas. Secciones. Ciencias Sociales,Democracia constitucional o democracia radical ¿Es lícito vivir al margen de la política?,Benigno Pendás García,1,2016,00239,00256,abrir_pdf.php?id=ANU-M-2016-10023900256
ANU-M-2016-10025900270,Intervenciones Académicas. Secciones. Ciencias Económicas,La ifluencia del krausismo en la política económica española. El caso de Adolfo Álvarez Buylla,Juan Velarde Fuertes,1,2016,00259,00270,abrir_pdf.php?id=ANU-M-2016-10025900270
ANU-M-2016-10027100286,Intervenciones Académicas. Secciones. Ciencias Económicas,Perspectiva actual de la economía española: Ingreso y gasto público,Julio Segura  Sánchez,1,2016,00271,00286,abrir_pdf.php?id=ANU-M-2016-10027100286
ANU-M-2016-10028700310,Intervenciones Académicas. Secciones. Ciencias Económicas,Desigualdad y economía clientelar,Jaime Terceiro Lomba,1,2016,00287,00310,abrir_pdf.php?id=ANU-M-2016-10028700310
ANU-M-2016-10031100322,Intervenciones Académicas. Secciones. Ciencias Económicas,Problemas escogidos y problemas relegados en tiempos de crisis,José María Serrano Sanz,1,2016,00311,00322,abrir_pdf.php?id=ANU-M-2016-10031100322
ANU-M-2016-10032300336,Intervenciones Académicas. Secciones. Ciencias Económicas,La desigualdad: falso problema,Pedro Schwartz Girón,1,2016,00323,00336,abrir_pdf.php?id=ANU-M-2016-10032300336
ANU-M-2016-10033700360,Intervenciones Académicas. Secciones. Ciencias Económicas,Presente y futuro de la ayuda oficial al desarrollo,Alfonso Novales Cinca,1,2016,00337,00360,abrir_pdf.php?id=ANU-M-2016-10033700360
ANU-M-2016-10036100381,Intervenciones Académicas. Secciones. Ciencias Económicas,"¿De dónde venimos, qué somos, adónde vamos? Un ensayo sobre el sentido de la vida antrópico",Ramón Tamames Gómez,1,2016,00361,00381,abrir_pdf.php?id=ANU-M-2016-10036100381
ANU-M-2016-10038500390,Intervenciones Académicas. Secciones. Ciencias Filosóficas,"Escalar, con Bach, las cimas de la belleza",Alfonso López Quintás,1,2016,00385,00390,abrir_pdf.php?id=ANU-M-2016-10038500390
ANU-M-2016-10039100410,Intervenciones Académicas. Secciones. Ciencias Filosóficas,Cristianismo y poscristianismo,Olegario González de Cardedal,1,2016,00391,00410,abrir_pdf.php?id=ANU-M-2016-10039100410
